Name	Collection	Experiment	Water	Cutting	Season	Defoliation	SowingDate	FD	GrowthSeason	Rotation	StartDate	MidDate	FinishDate	Interval	Variable	VariableUnits	Period	Clock.Today	Time	Observed	StdDEV	ExperimentID	Treatment	ID	Month	Stage	Trend
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	56	NodeNumber	Fraction	16_17	23/03/2017	12:00:00	18.6	0	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	56	Branch	Fraction	16_17	23/03/2017	12:00:00	13.66666667	0	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	56	Height	cm	16_17	23/03/2017	12:00:00	92.96666667	0	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD2	3	3	26/01/2017	9/03/2017	20/04/2017	56	NodeNumber	Fraction	16_17	23/03/2017	12:00:00	19.2	0	E4	IHHF2	E4IHHF2	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD10	3	3	26/01/2017	9/03/2017	20/04/2017	56	NodeNumber	Fraction	16_17	23/03/2017	12:00:00	18.4	0	E4	IHHF10	E4IHHF10	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD2	3	3	26/01/2017	9/03/2017	20/04/2017	56	Height	cm	16_17	23/03/2017	12:00:00	89.56666667	0	E4	IHHF2	E4IHHF2	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD10	3	3	26/01/2017	9/03/2017	20/04/2017	56	Height	cm	16_17	23/03/2017	12:00:00	91.24666667	0	E4	IHHF10	E4IHHF10	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD5	3	7	28/02/2017	11/03/2017	23/03/2017	24	ShootWt	kg/ha	16_17	23/03/2017	12:00:00	700.375	0	E4	ISSF5	E4ISSF5	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD2	3	7	28/02/2017	11/03/2017	23/03/2017	24	ShootWt	kg/ha	16_17	23/03/2017	12:00:00	694.25	0	E4	ISSF2	E4ISSF2	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD10	3	7	28/02/2017	11/03/2017	23/03/2017	24	ShootWt	kg/ha	16_17	23/03/2017	12:00:00	851.75	0	E4	ISSF10	E4ISSF10	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD5	3	7	28/02/2017	11/03/2017	23/03/2017	24	RootWt	kg/ha	16_17	23/03/2017	12:00:00	4087.25	0	E4	ISSF5	E4ISSF5	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD2	3	7	28/02/2017	11/03/2017	23/03/2017	24	RootWt	kg/ha	16_17	23/03/2017	12:00:00	4128.875	0	E4	ISSF2	E4ISSF2	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD10	3	7	28/02/2017	11/03/2017	23/03/2017	24	RootWt	kg/ha	16_17	23/03/2017	12:00:00	3234	0	E4	ISSF10	E4ISSF10	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD5	3	7	28/02/2017	11/03/2017	23/03/2017	24	LeafWt	kg/ha	16_17	23/03/2017	12:00:00	475.8443707	0	E4	ISSF5	E4ISSF5	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD2	3	7	28/02/2017	11/03/2017	23/03/2017	24	LeafWt	kg/ha	16_17	23/03/2017	12:00:00	475.3979045	0	E4	ISSF2	E4ISSF2	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD10	3	7	28/02/2017	11/03/2017	23/03/2017	24	LeafWt	kg/ha	16_17	23/03/2017	12:00:00	496.2070961	0	E4	ISSF10	E4ISSF10	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	10	NodeNumber	Fraction	16_17	23/03/2017	12:00:00	3.15	NA	E4	ILLF5	E4ILLF5	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	10	Branch	Fraction	16_17	23/03/2017	12:00:00	2.2	NA	E4	ILLF5	E4ILLF5	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	10	Height	cm	16_17	23/03/2017	12:00:00	9.3	NA	E4	ILLF5	E4ILLF5	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	56	NodeNumber	Fraction	16_17	23/03/2017	12:00:00	18.6	NA	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	56	Branch	Fraction	16_17	23/03/2017	12:00:00	13.66666667	NA	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	56	Height	cm	16_17	23/03/2017	12:00:00	92.96666667	NA	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD2	3	5	13/03/2017	10/04/2017	9/05/2017	10	NodeNumber	Fraction	16_17	23/03/2017	12:00:00	3.03030303	0	E4	ILLF2	E4ILLF2	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD2	3	5	13/03/2017	10/04/2017	9/05/2017	10	Height	cm	16_17	23/03/2017	12:00:00	6.5	0	E4	ILLF2	E4ILLF2	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD2	3	5	13/03/2017	10/04/2017	9/05/2017	10	Branch	Fraction	16_17	23/03/2017	12:00:00	2	0	E4	ILLF2	E4ILLF2	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD10	3	5	13/03/2017	10/04/2017	9/05/2017	10	NodeNumber	Fraction	16_17	23/03/2017	12:00:00	2.72	0	E4	ILLF10	E4ILLF10	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD10	3	5	13/03/2017	10/04/2017	9/05/2017	10	Height	cm	16_17	23/03/2017	12:00:00	11.95	0	E4	ILLF10	E4ILLF10	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD10	3	5	13/03/2017	10/04/2017	9/05/2017	10	Branch	Fraction	16_17	23/03/2017	12:00:00	1.75	0	E4	ILLF10	E4ILLF10	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD5	3	8	26/03/2017	7/04/2017	20/04/2017	0	NodeNumber	Fraction	16_17	26/03/2017	12:00:00	0	0	E4	ISSF5	E4ISSF5	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD2	3	8	26/03/2017	7/04/2017	20/04/2017	0	NodeNumber	Fraction	16_17	26/03/2017	12:00:00	0	0	E4	ISSF2	E4ISSF2	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD10	3	8	26/03/2017	7/04/2017	20/04/2017	0	NodeNumber	Fraction	16_17	26/03/2017	12:00:00	0	0	E4	ISSF10	E4ISSF10	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD5	3	8	26/03/2017	7/04/2017	20/04/2017	0	Height	Fraction	16_17	26/03/2017	12:00:00	0	0	E4	ISSF5	E4ISSF5	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD2	3	8	26/03/2017	7/04/2017	20/04/2017	0	Height	cm	16_17	26/03/2017	12:00:00	0	0	E4	ISSF2	E4ISSF2	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD10	3	8	26/03/2017	7/04/2017	20/04/2017	0	Height	cm	16_17	26/03/2017	12:00:00	0	0	E4	ISSF10	E4ISSF10	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD5	3	8	26/03/2017	7/04/2017	20/04/2017	0	LAI	m2/m2	16_17	26/03/2017	12:00:00	0	0	E4	ISSF5	E4ISSF5	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD5	3	8	26/03/2017	7/04/2017	20/04/2017	0	ShootWt	kg/ha	16_17	26/03/2017	12:00:00	0	0	E4	ISSF5	E4ISSF5	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD10	3	3	26/01/2017	9/03/2017	20/04/2017	63	LAI	m2/m2	16_17	30/03/2017	12:00:00	4.595	0	E4	IHHF10	E4IHHF10	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD2	3	3	26/01/2017	9/03/2017	20/04/2017	63	LAI	m2/m2	16_17	30/03/2017	12:00:00	5.41	0	E4	IHHF2	E4IHHF2	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD10	3	3	26/01/2017	9/03/2017	20/04/2017	63	Fraction	%	16_17	30/03/2017	12:00:00	0.957139412	0	E4	IHHF10	E4IHHF10	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	63	Fraction	%	16_17	30/03/2017	12:00:00	0.965570285	0	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD2	3	3	26/01/2017	9/03/2017	20/04/2017	63	Fraction	%	16_17	30/03/2017	12:00:00	0.973676448	0	E4	IHHF2	E4IHHF2	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	63	LAI	m2/m2	16_17	30/03/2017	12:00:00	5.06	0	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	17	Fraction	%	16_17	30/03/2017	12:00:00	0.470554063	0.076760294	E4	ILLF5	E4ILLF5	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	17	LAI	m2/m2	16_17	30/03/2017	12:00:00	0.825	0.233677691	E4	ILLF5	E4ILLF5	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD10	3	5	13/03/2017	10/04/2017	9/05/2017	17	LAI	m2/m2	16_17	30/03/2017	12:00:00	1.33	0.233677691	E4	ILLF10	E4ILLF10	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD2	3	5	13/03/2017	10/04/2017	9/05/2017	17	LAI	m2/m2	16_17	30/03/2017	12:00:00	0.75	0.233677691	E4	ILLF2	E4ILLF2	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD2	3	5	13/03/2017	10/04/2017	9/05/2017	17	Fraction	%	16_17	30/03/2017	12:00:00	0.463398744	0.233677691	E4	ILLF2	E4ILLF2	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD10	3	5	13/03/2017	10/04/2017	9/05/2017	17	Fraction	%	16_17	30/03/2017	12:00:00	0.668424585	0.2	E4	ILLF10	E4ILLF10	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	64	NodeNumber	Fraction	16_17	31/03/2017	12:00:00	19.46666667	0	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	64	Branch	Fraction	16_17	31/03/2017	12:00:00	15.46666667	0	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	64	Height	cm	16_17	31/03/2017	12:00:00	95.24	0	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD5	3	8	26/03/2017	7/04/2017	20/04/2017	5	NodeNumber	Fraction	16_17	31/03/2017	12:00:00	1.44	0	E4	ISSF5	E4ISSF5	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD2	3	8	26/03/2017	7/04/2017	20/04/2017	5	NodeNumber	Fraction	16_17	31/03/2017	12:00:00	2.08	0	E4	ISSF2	E4ISSF2	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD10	3	8	26/03/2017	7/04/2017	20/04/2017	5	NodeNumber	Fraction	16_17	31/03/2017	12:00:00	1.24	0	E4	ISSF10	E4ISSF10	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD5	3	8	26/03/2017	7/04/2017	20/04/2017	5	Height	Fraction	16_17	31/03/2017	12:00:00	2.6	0	E4	ISSF5	E4ISSF5	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD2	3	8	26/03/2017	7/04/2017	20/04/2017	5	Height	cm	16_17	31/03/2017	12:00:00	2.76	0	E4	ISSF2	E4ISSF2	3	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD10	3	8	26/03/2017	7/04/2017	20/04/2017	5	Height	cm	16_17	31/03/2017	12:00:00	2.56	0	E4	ISSF10	E4ISSF10	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD2	3	3	26/01/2017	9/03/2017	20/04/2017	64	NodeNumber	Fraction	16_17	31/03/2017	12:00:00	20.2	0	E4	IHHF2	E4IHHF2	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD10	3	3	26/01/2017	9/03/2017	20/04/2017	64	NodeNumber	Fraction	16_17	31/03/2017	12:00:00	19.93333333	0	E4	IHHF10	E4IHHF10	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD2	3	3	26/01/2017	9/03/2017	20/04/2017	64	Height	cm	16_17	31/03/2017	12:00:00	92.29	0	E4	IHHF2	E4IHHF2	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD10	3	3	26/01/2017	9/03/2017	20/04/2017	64	Height	cm	16_17	31/03/2017	12:00:00	93.53333333	0	E4	IHHF10	E4IHHF10	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	64	NodeNumber	Fraction	16_17	31/03/2017	12:00:00	19.46666667	NA	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	64	Branch	Fraction	16_17	31/03/2017	12:00:00	15.46666667	NA	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	64	Height	cm	16_17	31/03/2017	12:00:00	95.24	NA	E4	IHHF5	E4IHHF5	3	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	22	NodeNumber	Fraction	16_17	4/04/2017	12:00:00	6.933333333	NA	E4	ILLF5	E4ILLF5	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	22	Branch	Fraction	16_17	4/04/2017	12:00:00	4.866666667	NA	E4	ILLF5	E4ILLF5	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	22	Height	cm	16_17	4/04/2017	12:00:00	20.63333333	NA	E4	ILLF5	E4ILLF5	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD2	3	5	13/03/2017	10/04/2017	9/05/2017	22	NodeNumber	Fraction	16_17	4/04/2017	12:00:00	6.666666667	0	E4	ILLF2	E4ILLF2	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD2	3	5	13/03/2017	10/04/2017	9/05/2017	22	Height	cm	16_17	4/04/2017	12:00:00	14.3	0	E4	ILLF2	E4ILLF2	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD2	3	5	13/03/2017	10/04/2017	9/05/2017	22	Branch	Fraction	16_17	4/04/2017	12:00:00	4.4	0	E4	ILLF2	E4ILLF2	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD10	3	5	13/03/2017	10/04/2017	9/05/2017	22	NodeNumber	Fraction	16_17	4/04/2017	12:00:00	6	0	E4	ILLF10	E4ILLF10	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD10	3	5	13/03/2017	10/04/2017	9/05/2017	22	Height	cm	16_17	4/04/2017	12:00:00	26.3	0	E4	ILLF10	E4ILLF10	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD10	3	5	13/03/2017	10/04/2017	9/05/2017	22	Branch	Fraction	16_17	4/04/2017	12:00:00	3.866666667	0	E4	ILLF10	E4ILLF10	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD10	3	3	26/01/2017	9/03/2017	20/04/2017	71	LAI	m2/m2	16_17	7/04/2017	12:00:00	3.675	0	E4	IHHF10	E4IHHF10	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD2	3	3	26/01/2017	9/03/2017	20/04/2017	71	LAI	m2/m2	16_17	7/04/2017	12:00:00	4.51	0	E4	IHHF2	E4IHHF2	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD10	3	3	26/01/2017	9/03/2017	20/04/2017	71	Fraction	%	16_17	7/04/2017	12:00:00	0.927922557	0	E4	IHHF10	E4IHHF10	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	71	Fraction	%	16_17	7/04/2017	12:00:00	0.952434533	0	E4	IHHF5	E4IHHF5	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD2	3	3	26/01/2017	9/03/2017	20/04/2017	71	Fraction	%	16_17	7/04/2017	12:00:00	0.958921424	0	E4	IHHF2	E4IHHF2	4	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Autumn	SS	no	FD5	3	8	26/03/2017	7/04/2017	20/04/2017	12	LAI	m2/m2	16_17	7/04/2017	12:00:00	0.6	0	E4	ISSF5	E4ISSF5	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	71	LAI	m2/m2	16_17	7/04/2017	12:00:00	4.455	0	E4	IHHF5	E4IHHF5	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	25	Fraction	%	16_17	7/04/2017	12:00:00	0.878478509	0.038158303	E4	ILLF5	E4ILLF5	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	25	LAI	m2/m2	16_17	7/04/2017	12:00:00	2.88	0.4595192	E4	ILLF5	E4ILLF5	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD10	3	5	13/03/2017	10/04/2017	9/05/2017	25	LAI	m2/m2	16_17	7/04/2017	12:00:00	3.21	0.4595192	E4	ILLF10	E4ILLF10	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD2	3	5	13/03/2017	10/04/2017	9/05/2017	25	LAI	m2/m2	16_17	7/04/2017	12:00:00	2.47	0.4595192	E4	ILLF2	E4ILLF2	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD2	3	5	13/03/2017	10/04/2017	9/05/2017	25	Fraction	%	16_17	7/04/2017	12:00:00	0.871277969	0.4595192	E4	ILLF2	E4ILLF2	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD10	3	5	13/03/2017	10/04/2017	9/05/2017	25	Fraction	%	16_17	7/04/2017	12:00:00	0.93035191	0.2	E4	ILLF10	E4ILLF10	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	73	NodeNumber	Fraction	16_17	9/04/2017	12:00:00	19.8	0	E4	IHHF5	E4IHHF5	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	73	Branch	Fraction	16_17	9/04/2017	12:00:00	15.53333333	0	E4	IHHF5	E4IHHF5	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	73	Height	cm	16_17	9/04/2017	12:00:00	97.8	0	E4	IHHF5	E4IHHF5	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD2	3	3	26/01/2017	9/03/2017	20/04/2017	73	NodeNumber	Fraction	16_17	9/04/2017	12:00:00	20.93333333	0	E4	IHHF2	E4IHHF2	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD10	3	3	26/01/2017	9/03/2017	20/04/2017	73	NodeNumber	Fraction	16_17	9/04/2017	12:00:00	21.46666667	0	E4	IHHF10	E4IHHF10	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD2	3	3	26/01/2017	9/03/2017	20/04/2017	73	Height	cm	16_17	9/04/2017	12:00:00	95.36666667	0	E4	IHHF2	E4IHHF2	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD10	3	3	26/01/2017	9/03/2017	20/04/2017	73	Height	cm	16_17	9/04/2017	12:00:00	95.36666667	0	E4	IHHF10	E4IHHF10	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	27	NodeNumber	Fraction	16_17	9/04/2017	12:00:00	7.666666667	NA	E4	ILLF5	E4ILLF5	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	27	Branch	Fraction	16_17	9/04/2017	12:00:00	6.066666667	NA	E4	ILLF5	E4ILLF5	4	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Autumn	LL	no	FD5	3	5	13/03/2017	10/04/2017	9/05/2017	27	Height	cm	16_17	9/04/2017	12:00:00	23.53333333	NA	E4	ILLF5	E4ILLF5	4	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Autumn	HH	no	FD5	3	3	26/01/2017	9/03/2017	20/04/2017	73	NodeNumber	Fraction	16_17	9/04/2017	12:00:00	19.8	NA	E4	IHHF5	E4IHHF5	4	Regrowth	Dec
